Date,UUP,FDN,IBB,IEZ,IGV,IHE,IHF,IHI,ITA,ITB,IYJ,IYT,IYW,IYZ,KBE,KCE,KIE,PBJ,PBS,SMH,VNQ
2009-06-04,23.75,19.40999985,23.51666641,37.43999863,38.91999817,44.59999847,37.97999954,7.171667099,22.30500031,10.05000019,22.22999954,60.33000183,11.06999969,18.01000023,18.79999924,34.68999863,9.433333397,13.51000023,8.880000114,10.80500031,34.52999878
2009-06-05,24.15999985,19.5,23.34000015,36.97999954,38.97999954,44.5,37.88000107,7.18333292,22.84000015,9.960000038,22.39999962,60.24000168,11.12250042,17.95000076,18.48999977,34.72999954,9.433333397,13.34000015,8.930000305,10.55500031,34.43999863
2009-06-08,24.17000008,19.19000053,23.23999977,36.70000076,38.77000046,44.18999863,37.29999924,7.099999905,22.68000031,10.10000038,22.30500031,59.95000076,11.10499954,17.77000046,18.65999985,34.56999969,9.40333271,13.36999989,9.029999733,10.60000038,33.81000137
2009-06-09,23.86000061,19.35000038,23.30333328,37.29999924,39.13999939,43.97000122,36.86999893,7.16166687,22.38500023,10.27000046,22.34000015,60.90000153,11.22249985,17.82999992,18.78000069,34.90000153,9.383333206,13.38000011,9.039999962,11.01000023,33.81000137
2009-06-10,24,19.29000092,23.13666725,37.40000153,39.09000015,43.72999954,36.72000122,7.128333092,22.30999947,10.15999985,22.29999924,60.93000031,11.13749981,18.04999924,18.54999924,34.29999924,9.329999924,13.23999977,9.020000458,11,33.22000122
2009-06-11,23.76000023,19.38999939,23.36000061,38.88000107,39.31999969,44.70999908,36.47000122,7.230000019,22.01499939,9.899999619,22.28000069,60.97999954,11.25249958,18.39999962,18.87999916,34.45999908,9.34666729,13.26000023,9.119999886,10.99499989,32.54000092
2009-06-12,23.98999977,19.38999939,23.46666718,38.25,39.5,44.61000061,36.34999847,7.253333092,22.18000031,9.880000114,22.29999924,60.40999985,11.23499966,18.5,19.28000069,34.43000031,9.156666756,13.26000023,8.979999542,10.81499958,33.72000122
2009-06-15,24.43000031,18.93000031,22.90666771,36.93999863,38.54000092,43.56999969,35.54999924,7.019999981,21.625,9.460000038,21.69499969,57.91999817,11.06000042,18.18000031,18.85000038,33.84999847,8.869999886,12.97000027,8.68999958,10.72500038,32.11999893
2009-06-16,24.11000061,18.62000084,22.84666634,35.79999924,38,43.33000183,35.86999893,7.006667137,21.33499908,9.510000229,21.27000046,57.15000153,10.95250034,17.97999954,18.34000015,33.24000168,8.699999809,12.85999966,8.56000042,10.52000046,31.53000069
2009-06-17,23.96999931,18.60000038,23.42666626,34.77999878,38.41999817,44.04000092,36.5,7.141666889,21.35000038,9.640000343,21.14500046,57.16999817,11.01749992,17.93000031,17.71999931,32.72999954,8.550000191,12.92000008,8.649999619,10.73999977,30.93000031
2009-06-18,24.07999992,18.59000015,23.56999969,34.65999985,38.29000092,44.79000092,38.24000168,7.246666908,21.52000046,9.43999958,21.14999962,57.45000076,10.95750046,17.95999908,18.25,33.13999939,8.686667442,13.07999992,8.710000038,10.52999973,31.13999939
2009-06-19,23.96999931,18.75,23.75333214,34.34999847,38.63000107,45.18000031,38.40000153,7.306666851,21.42000008,9.539999962,21.12999916,57.83000183,11.09000015,17.70000076,18.43000031,33.47999954,8.856666565,13.02000046,8.779999733,10.69499969,31.45000076
2009-06-22,24.12999916,17.94000053,23.24666786,32.04999924,37.16999817,44.43999863,37.13999939,7.150000095,20.95000076,9.319999695,20.41500092,55.86000061,10.81750011,17.62999916,17.42000008,31.40999985,8.369999886,12.81000042,8.449999809,10.375,29.80999947
2009-06-23,23.85000038,17.92000008,23.19666672,32.43000031,37.25,44.11999893,36.93000031,7.143332958,20.41500092,9.319999695,20.32500076,55.24000168,10.75749969,17.75,17.44000053,31.85000038,8.496666908,12.80000019,8.430000305,10.30000019,30.03000069
2009-06-24,23.98999977,18.25,23.44000053,32.47000122,37.97999954,44.40000153,37.36999893,7.190000057,20.07500076,9.300000191,20.40999985,55.81000137,10.90250015,17.62999916,17.62999916,32.54999924,8.626667023,12.81999969,8.510000229,10.51000023,30.19000053
2009-06-25,23.96999931,18.68000031,24.04999924,33.56999969,38.56999969,45.93999863,38.45999908,7.396667004,20.48999977,9.760000229,20.88500023,58.27000046,11.12749958,17.90999985,17.95999908,33.20000076,8.763333321,12.97999954,8.649999619,10.65999985,30.59000015
