Date,BIL,TIP,IEI,IEF,TLH,TLT,SHY
2019-09-12,87.87055206298828,101.58721160888672,120.47269439697266,105.61474609375,134.7569580078125,129.71578979492188,81.14910125732422
2019-09-13,87.87055206298828,100.99076843261719,119.84256744384766,104.64874267578125,132.7247314453125,126.94517517089844,81.014892578125
2019-09-16,87.87055206298828,101.59598541259766,120.1480941772461,105.10332489013672,133.77740478515625,128.56297302246094,81.08197784423828
2019-09-17,87.88015747070312,101.72753143310547,120.3199462890625,105.37796020507812,134.34495544433594,129.26023864746094,81.12034606933594
2019-09-18,87.89937591552734,101.41177368164062,120.26266479492188,105.41584014892578,134.6745147705078,129.80874633789062,81.0724105834961
2019-09-19,87.89937591552734,101.61348724365234,120.358154296875,105.4632339477539,134.88507080078125,130.1992645263672,81.08197784423828
2019-09-20,87.90897369384766,102.17484283447266,120.69229888916016,106.0693130493164,136.02931213378906,131.9192352294922,81.16828155517578
2019-09-23,87.92817687988281,102.31521606445312,120.82596588134766,106.2208480834961,136.07508850097656,131.89134216308594,81.21621704101562
2019-09-24,87.92817687988281,102.54325866699219,121.19835662841797,106.75120544433594,137.35665893554688,133.48121643066406,81.30249786376953
2019-09-25,87.92817687988281,102.00821685791016,120.72093963623047,106.0503921508789,135.86453247070312,131.52877807617188,81.19707489013672
2019-09-26,87.9474105834961,102.06961059570312,120.84506225585938,106.27764892578125,136.4137725830078,132.37481689453125,81.23540496826172
2019-09-27,87.9474105834961,101.91172790527344,120.98827362060547,106.42920684814453,136.67015075683594,132.70021057128906,81.28334045410156
2019-09-30,87.95698547363281,101.99944305419922,121.06466674804688,106.5144271850586,136.8348846435547,133.025634765625,81.32167053222656
2019-10-01,87.95409393310547,102.19800567626953,121.35155487060547,106.8094253540039,137.24755859375,133.42613220214844,81.41293334960938
2019-10-02,87.95409393310547,102.19800567626953,121.66712188720703,107.1793212890625,137.5960693359375,133.75209045410156,81.49932861328125
2019-10-03,87.98294830322266,102.52308654785156,122.1166000366211,107.73892211914062,138.6046905517578,134.9721221923828,81.67214965820312
2019-10-04,87.98294830322266,102.83936309814453,122.21218872070312,107.94760131835938,139.13658142089844,135.96871948242188,81.66259765625
2019-10-07,87.99256896972656,102.5582275390625,121.93490600585938,107.587158203125,138.49464416503906,134.84178161621094,81.57617950439453
2019-10-08,87.99256896972656,102.46159362792969,122.0878677368164,107.8148193359375,138.82473754882812,135.20494079589844,81.62418365478516
2019-10-09,87.99256896972656,102.2507095336914,121.94445037841797,107.53973388671875,138.20118713378906,134.4413604736328,81.57617950439453
2019-10-10,88.01181030273438,101.9256362915039,121.48542785644531,106.86634063720703,136.76153564453125,132.43882751464844,81.48014068603516
2019-10-11,88.02140045166016,101.60935974121094,121.03595733642578,106.13600158691406,135.4226531982422,130.79971313476562,81.40331268310547
2019-10-14,88.01181030273438,101.7762680053711,121.11248016357422,106.43002319335938,135.9820098876953,131.74964904785156,81.41293334960938
2019-10-15,88.02140045166016,101.43362426757812,120.85429382324219,105.9178237915039,134.87249755859375,130.1570587158203,81.39373779296875
2019-10-16,88.03105926513672,101.59175872802734,121.02641296386719,106.12649536132812,135.18429565429688,130.3153533935547,81.43213653564453
2019-10-17,88.04065704345703,101.73236083984375,120.98814392089844,106.08858489990234,135.0192108154297,129.9987030029297,81.43213653564453
2019-10-18,88.04065704345703,101.89049530029297,121.09333038330078,106.18340301513672,135.1110076904297,129.9987030029297,81.46090698242188
2019-10-21,88.05029296875,101.56541442871094,120.8255844116211,105.79451751708984,134.34068298339844,129.0207977294922,81.42252349853516
2019-10-22,88.05029296875,101.87291717529297,120.96904754638672,106.0411376953125,134.88160705566406,129.775146484375,81.45133209228516
2019-10-23,88.05029296875,101.94320678710938,120.92121887207031,106.07909393310547,134.99171447753906,129.9055938720703,81.44175720214844
2019-10-24,88.06951904296875,102.00472259521484,120.94989776611328,106.06011199951172,134.81752014160156,129.64480590820312,81.44175720214844
2019-10-25,88.06951904296875,102.02228546142578,120.76822662353516,105.83246612548828,134.41400146484375,129.01156616210938,81.39373779296875
2019-10-28,88.05989837646484,101.53026580810547,120.59611511230469,105.43411254882812,133.55203247070312,127.83792877197266,81.36487579345703
2019-10-29,88.07914733886719,101.27545166015625,120.61520385742188,105.52893829345703,133.67127990722656,127.92179870605469,81.38410186767578
2019-10-30,88.08872985839844,101.65326690673828,120.91166687011719,106.0411376953125,134.88160705566406,129.79383850097656,81.43213653564453
2019-10-31,88.09835815429688,101.96955871582031,121.4184799194336,106.7145767211914,136.1654815673828,131.5447998046875,81.57617950439453
2019-11-01,88.09740447998047,102.11894989013672,121.25664520263672,106.51318359375,135.79710388183594,131.13986206054688,81.52809143066406
2019-11-04,88.10702514648438,102.04866027832031,120.96929168701172,105.97174072265625,134.59373474121094,129.413818359375,81.47037506103516
2019-11-05,88.09740447998047,101.85533905029297,120.60539245605469,105.40180969238281,133.50064086914062,127.95831298828125,81.41265869140625
2019-11-06,88.10702514648438,102.18048095703125,120.8064956665039,105.70575714111328,134.0977325439453,128.7327423095703,81.46073913574219
2019-11-07,88.12628936767578,101.60929870605469,120.26062774658203,104.8603286743164,132.35235595703125,126.40030670166016,81.36455535888672
2019-11-08,88.12628936767578,101.54776763916016,120.21272277832031,104.7178726196289,131.95741271972656,125.8685073852539,81.3741683959961
2019-11-11,88.12628936767578,101.60050201416016,120.26062774658203,104.83182525634766,132.15943908691406,125.9524917602539,81.39340209960938
2019-11-12,88.13592529296875,101.5829086303711,120.33722686767578,104.87936401367188,132.46255493164062,126.53089904785156,81.40303802490234
2019-11-13,88.13592529296875,101.67076110839844,120.54793548583984,105.16431427001953,132.95863342285156,127.35196685791016,81.44151306152344
2019-11-14,88.14556884765625,101.9080581665039,120.90225982666016,105.69628143310547,133.8772430419922,128.6674346923828,81.51844024658203
